id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,276,1,1,1,1
2,157,4,1,1,1
3,260,2,1,0,1
4,200,2,1,0,1
5,136,1,2,0,1
6,179,4,2,0,1
7,247,3,2,0,1
8,56,3,2,1,1
9,111,4,3,0,1
10,278,1,4,1,1
11,113,4,4,0,1
12,184,2,4,1,1
13,253,4,5,0,1
14,278,3,5,1,1
15,182,4,5,1,1
16,31,1,5,0,1
17,11,2,6,0,1
18,174,3,7,0,1
19,159,4,7,0,1
20,268,4,7,0,1
21,207,4,7,0,1
22,183,3,7,1,1
23,147,3,8,1,1
24,73,4,8,1,1
25,268,1,8,0,1
26,150,4,8,1,1
27,9,2,9,0,1
28,195,1,9,1,1
29,146,3,10,1,1
30,17,1,11,0,1
31,250,1,12,1,1
32,93,3,12,1,1
33,64,2,12,1,1
34,32,2,13,1,1
35,87,2,13,1,1
36,64,2,13,0,1
37,183,2,14,0,1
38,19,3,14,0,1
39,77,1,14,1,1
40,79,1,15,1,1
41,246,1,15,0,1
42,124,2,15,0,1
43,212,4,16,1,1
44,169,1,16,1,1
45,218,3,16,1,1
46,32,3,16,0,1
47,271,4,16,1,1
48,234,4,16,1,1
49,15,2,17,0,1
50,131,2,17,0,1
51,91,3,17,0,1
52,175,2,17,1,1
53,64,4,17,1,1
54,163,4,18,0,1
55,169,3,19,1,1
56,168,2,19,1,1
57,125,3,19,0,1
58,10,1,20,0,1
59,144,2,21,1,1
60,114,2,21,1,1
61,31,3,21,1,1
62,129,4,22,1,1
63,126,4,22,0,1
64,154,4,22,0,1
65,224,1,22,1,1
66,197,3,23,1,1
67,244,1,23,1,1
68,15,4,23,0,1
69,62,3,24,1,1
70,129,4,25,1,1
71,268,4,25,1,1
72,222,4,26,0,1
73,127,2,26,1,1
74,93,1,26,1,1
75,17,3,27,0,1
76,208,1,28,1,1
77,142,1,28,1,1
78,56,2,29,0,1
79,120,1,29,1,1
80,48,3,30,0,1
81,210,3,30,1,1
82,103,3,30,0,1
83,264,2,31,0,1
84,5,4,31,1,1
85,231,3,31,0,1
86,174,4,31,0,1
87,149,4,31,0,1
88,183,2,32,0,1
89,203,3,32,1,1
90,27,2,32,1,1
91,244,3,32,0,1
92,5,4,33,0,1
93,83,3,33,1,1
94,51,1,34,0,1
95,259,4,34,1,1
96,19,1,34,1,1
97,161,2,34,1,1
98,179,3,35,1,1
99,182,4,35,0,1
100,241,2,35,1,1
