id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,145,3,2,1,1
2,184,2,2,1,1
3,265,4,2,1,1
4,201,2,2,1,1
5,113,2,4,0,1
6,233,4,4,0,1
7,38,1,4,1,1
8,17,4,4,1,1
9,24,1,5,0,1
10,46,3,5,1,1
11,91,3,5,1,1
12,84,3,5,1,1
13,4,2,7,0,1
14,151,3,7,1,1
15,27,4,7,1,1
16,42,1,8,1,1
17,177,1,9,1,1
18,240,4,9,0,1
19,273,3,10,1,1
20,160,1,10,0,1
21,280,2,11,0,1
22,155,1,12,1,1
23,144,2,12,1,1
24,92,2,12,1,1
25,120,2,12,0,1
26,138,1,13,1,1
27,20,2,13,0,1
28,247,1,13,1,1
29,18,4,13,1,1
30,121,1,13,1,1
31,232,4,14,0,1
32,111,2,14,0,1
33,171,1,14,0,1
34,230,2,15,1,1
35,249,3,16,1,1
36,260,4,16,1,1
37,54,3,17,1,1
38,73,3,18,1,1
39,251,4,18,0,1
40,165,1,18,1,1
41,140,2,18,0,1
42,172,1,20,0,1
43,229,1,20,1,1
44,148,3,20,1,1
45,57,3,21,1,1
46,127,4,21,0,1
47,120,3,22,1,1
48,270,1,22,1,1
49,173,4,22,0,1
50,195,4,23,0,1
51,201,2,23,0,1
52,98,3,24,1,1
53,145,4,24,0,1
54,156,3,25,1,1
55,44,4,25,1,1
56,157,2,25,0,1
57,195,2,26,0,1
58,119,3,26,1,1
59,233,2,26,1,1
60,203,3,26,1,1
61,101,3,27,1,1
62,127,3,27,0,1
63,109,2,28,0,1
64,218,1,29,1,1
65,205,2,29,1,1
66,121,2,30,1,1
67,194,4,30,0,1
68,263,4,30,1,1
69,218,3,30,0,1
70,195,1,30,0,1
71,31,1,32,0,1
72,109,3,32,1,1
73,165,2,32,0,1
74,129,4,33,0,1
75,15,4,33,0,1
76,64,2,33,0,1
77,234,4,34,1,1
78,5,4,35,1,1
79,241,3,35,0,1
80,22,4,35,0,1
