id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,10,1,2,0,1
2,157,3,2,0,1
3,247,3,3,1,1
4,188,2,4,1,1
5,54,4,4,0,1
6,104,3,5,0,1
7,130,3,7,1,1
8,275,4,9,0,1
9,44,4,9,1,1
10,240,3,10,1,1
11,180,1,10,0,1
12,106,1,12,0,1
13,54,4,12,0,1
14,120,1,13,1,1
15,135,2,14,0,1
16,34,1,17,0,1
17,166,4,18,0,1
18,64,3,18,0,1
19,107,3,18,0,1
20,164,2,19,0,1
21,71,1,20,1,1
22,82,3,21,1,1
23,173,1,22,0,1
24,75,1,23,1,1
25,231,3,24,0,1
26,275,1,24,0,1
27,205,4,25,1,1
28,97,4,26,1,1
29,163,3,26,0,1
30,30,1,26,1,1
31,254,3,28,0,1
32,246,3,28,1,1
33,229,4,29,1,1
34,74,3,31,1,1
35,167,4,32,1,1
36,7,2,32,1,1
37,119,2,32,0,1
38,88,4,33,0,1
39,46,1,34,1,1
40,51,1,35,0,1
