id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,242,3,1,1,1
2,251,2,1,1,1
3,53,1,1,1,1
4,184,3,1,1,1
5,260,3,1,0,1
6,269,4,1,0,1
7,30,3,1,0,1
8,49,4,1,0,1
9,204,3,1,1,1
10,14,4,1,0,1
11,20,4,2,1,1
12,137,3,2,0,1
13,237,4,2,0,1
14,277,2,2,1,1
15,2,4,2,1,1
16,150,2,2,1,1
17,278,4,2,0,1
18,249,2,2,0,1
19,230,1,2,1,1
20,239,4,2,0,1
21,202,4,2,1,1
22,33,4,3,1,1
23,143,2,3,0,1
24,47,4,3,1,1
25,231,3,3,1,1
26,257,2,3,1,1
27,278,4,3,0,1
28,248,4,4,0,1
29,109,1,4,0,1
30,107,3,4,0,1
31,76,1,4,1,1
32,240,2,4,1,1
33,204,2,4,0,1
34,123,4,4,1,1
35,199,4,5,1,1
36,264,3,5,0,1
37,49,3,5,0,1
38,68,4,5,1,1
39,177,3,5,0,1
40,223,3,5,0,1
41,234,2,5,1,1
42,112,3,6,1,1
43,33,2,6,0,1
44,23,2,6,1,1
45,100,2,6,0,1
46,229,2,6,0,1
47,60,3,6,1,1
48,222,4,7,1,1
49,183,1,7,0,1
50,8,2,7,1,1
51,218,3,7,1,1
52,255,2,7,0,1
53,136,2,7,1,1
54,229,3,7,1,1
55,37,4,8,0,1
56,212,1,8,1,1
57,258,2,8,0,1
58,231,1,8,0,1
59,72,3,8,0,1
60,59,3,8,1,1
61,144,4,8,0,1
62,109,1,8,0,1
63,131,3,8,0,1
64,279,2,9,0,1
65,169,4,9,1,1
66,263,3,9,1,1
67,136,2,9,1,1
68,121,2,9,1,1
69,213,2,9,0,1
70,204,4,9,0,1
71,276,2,9,1,1
72,15,1,9,1,1
73,24,2,9,1,1
74,224,3,10,0,1
75,183,3,10,0,1
76,9,3,10,0,1
77,155,1,10,0,1
78,199,2,10,1,1
79,31,4,10,0,1
80,60,2,10,0,1
81,222,3,10,1,1
82,39,2,11,0,1
83,247,1,11,0,1
84,257,2,11,1,1
85,4,4,11,1,1
86,105,4,11,1,1
87,47,4,11,0,1
88,149,1,11,1,1
89,28,2,11,0,1
90,11,1,11,1,1
91,253,2,11,1,1
92,263,4,11,1,1
93,98,3,11,0,1
94,181,3,12,0,1
95,19,4,12,0,1
96,58,1,12,1,1
97,11,4,12,0,1
98,130,1,12,0,1
99,42,3,12,1,1
100,272,3,12,0,1
101,117,3,12,1,1
102,260,1,12,1,1
103,197,2,12,1,1
104,163,3,13,0,1
105,151,3,13,0,1
106,197,4,13,1,1
107,2,3,13,0,1
108,216,4,13,1,1
109,255,3,13,1,1
110,3,4,13,1,1
111,226,1,13,1,1
112,209,3,13,1,1
113,280,2,14,1,1
114,64,2,14,1,1
115,256,3,14,1,1
116,178,1,14,0,1
117,30,3,14,0,1
118,74,2,14,0,1
119,210,4,14,1,1
120,220,1,14,0,1
121,29,1,14,1,1
122,128,4,14,1,1
123,60,1,14,0,1
124,259,1,15,1,1
125,90,1,15,1,1
126,239,1,15,1,1
127,72,2,15,1,1
128,246,3,16,1,1
129,53,4,16,0,1
130,212,4,16,1,1
131,9,3,16,1,1
132,178,2,16,0,1
133,156,3,16,0,1
134,104,4,16,1,1
135,59,3,16,0,1
136,216,2,16,1,1
137,40,4,16,0,1
138,133,1,16,0,1
139,4,1,16,1,1
140,51,2,16,0,1
141,136,3,17,1,1
142,234,3,17,0,1
143,40,1,17,0,1
144,203,1,17,1,1
145,191,2,17,1,1
146,10,3,17,1,1
147,134,2,17,1,1
148,272,4,18,1,1
149,32,4,18,1,1
150,207,2,18,1,1
151,177,1,18,0,1
152,164,3,18,0,1
153,138,3,18,1,1
154,156,2,18,0,1
155,117,2,18,0,1
156,21,1,18,1,1
157,79,4,18,1,1
158,152,2,18,0,1
159,171,3,18,1,1
160,250,1,18,0,1
161,262,1,18,0,1
162,27,1,19,0,1
163,185,4,19,0,1
164,168,4,19,0,1
165,132,1,19,0,1
166,99,4,19,1,1
167,131,3,19,1,1
168,184,3,19,0,1
169,262,4,19,0,1
170,25,1,20,0,1
171,223,2,20,0,1
172,165,2,20,0,1
173,253,3,20,0,1
174,28,1,20,0,1
175,81,3,20,0,1
176,15,1,20,1,1
177,142,3,21,1,1
178,215,3,21,1,1
179,79,2,21,1,1
180,63,3,21,1,1
181,92,1,21,0,1
182,125,3,21,1,1
183,203,2,21,1,1
184,140,1,21,1,1
185,105,2,21,0,1
186,246,2,21,1,1
187,271,1,22,0,1
188,176,3,22,1,1
189,37,3,22,1,1
190,172,2,22,0,1
191,106,1,22,1,1
192,273,4,22,0,1
193,79,4,22,0,1
194,198,2,23,0,1
195,150,3,23,0,1
196,54,4,23,0,1
197,191,4,23,1,1
198,14,4,23,1,1
199,52,2,24,1,1
200,13,1,24,1,1
201,247,4,24,1,1
202,233,1,24,1,1
203,34,1,25,1,1
204,115,2,25,1,1
205,280,4,25,1,1
206,159,3,25,1,1
207,263,3,25,0,1
208,71,4,25,1,1
209,272,3,25,0,1
210,96,1,25,1,1
211,59,4,26,1,1
212,186,3,26,1,1
213,271,2,26,0,1
214,173,2,26,0,1
215,18,2,26,0,1
216,103,2,26,1,1
217,46,1,26,1,1
218,64,1,26,0,1
219,15,1,26,0,1
220,245,2,26,1,1
221,215,1,26,1,1
222,101,3,26,1,1
223,233,4,27,0,1
224,211,4,27,0,1
225,173,4,27,1,1
226,110,3,27,0,1
227,100,4,27,0,1
228,25,4,27,0,1
229,94,1,27,1,1
230,150,4,27,0,1
231,126,1,27,1,1
232,175,3,27,0,1
233,144,1,28,1,1
234,228,1,28,1,1
235,28,2,28,1,1
236,129,1,28,1,1
237,163,3,28,0,1
