id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,194,1,1,0,1
2,156,2,1,0,1
3,112,4,2,0,1
4,18,4,2,1,1
5,217,2,2,0,1
6,95,1,3,0,1
7,171,3,5,0,1
8,207,3,5,1,1
9,30,2,6,1,1
10,36,1,7,0,1
11,154,4,7,1,1
12,136,1,8,0,1
13,249,1,8,1,1
14,223,1,8,1,1
15,206,1,9,1,1
16,15,3,10,0,1
17,21,3,13,1,1
18,25,1,16,0,1
19,224,4,17,0,1
20,264,3,17,0,1
21,192,3,18,1,1
22,37,1,18,0,1
23,201,4,18,0,1
24,31,4,19,0,1
25,33,4,19,0,1
26,179,4,19,0,1
27,93,4,20,1,1
28,183,3,20,0,1
29,210,1,21,0,1
30,163,2,21,0,1
31,206,1,21,0,1
32,66,1,21,0,1
33,203,4,21,1,1
34,272,2,22,0,1
35,242,2,22,0,1
36,24,2,22,0,1
37,103,2,23,0,1
38,104,3,23,0,1
39,192,1,24,1,1
40,167,4,24,1,1
41,222,3,25,1,1
42,103,4,25,0,1
43,58,2,26,0,1
44,25,2,26,1,1
45,217,1,27,1,1
46,58,1,29,1,1
47,109,3,29,0,1
48,155,2,30,1,1
49,64,4,30,0,1
50,179,1,30,0,1
51,136,4,31,1,1
52,43,3,31,0,1
53,218,3,31,0,1
54,29,4,32,1,1
55,83,2,32,1,1
56,67,2,33,1,1
57,149,2,33,1,1
58,26,4,35,1,1
59,114,4,35,1,1
60,30,1,35,0,1
