id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,200,1,1,1,1
2,5,3,1,1,1
3,223,4,1,1,1
4,40,4,1,0,1
5,134,1,2,1,1
6,72,2,2,0,1
7,104,3,3,1,1
8,186,3,4,0,1
9,48,3,5,0,1
10,78,3,5,0,1
11,56,3,6,1,1
12,55,2,6,1,1
13,92,3,7,0,1
14,246,1,7,0,1
15,131,1,7,0,1
16,112,4,7,1,1
17,50,2,7,1,1
18,267,3,7,0,1
19,277,4,7,0,1
20,237,1,8,0,1
21,172,1,8,1,1
22,105,2,8,1,1
23,246,4,9,0,1
24,219,2,9,0,1
25,130,2,9,1,1
26,228,1,10,0,1
27,251,2,10,0,1
28,120,2,10,1,1
29,94,1,11,0,1
30,168,2,12,1,1
31,252,1,12,1,1
32,196,3,12,1,1
33,105,1,12,0,1
34,203,3,12,1,1
35,268,4,13,1,1
36,152,1,13,0,1
37,151,2,13,1,1
38,88,3,14,0,1
39,20,1,14,0,1
40,51,2,15,0,1
41,26,3,15,1,1
42,130,1,16,1,1
43,3,4,16,0,1
44,255,4,16,1,1
45,179,4,16,0,1
46,1,3,16,1,1
47,9,2,17,1,1
48,59,3,18,0,1
49,127,1,18,1,1
50,36,4,19,0,1
51,3,3,19,1,1
52,203,3,19,0,1
53,100,1,20,0,1
54,218,1,20,1,1
55,122,2,20,1,1
56,121,4,20,0,1
57,14,4,21,0,1
58,280,3,21,1,1
59,26,3,21,0,1
60,167,1,22,1,1
61,68,3,22,1,1
62,236,4,23,1,1
63,240,2,23,0,1
64,270,4,24,0,1
65,137,1,24,1,1
66,62,2,25,1,1
67,64,3,25,1,1
68,150,1,25,1,1
69,214,3,26,1,1
70,97,3,26,0,1
71,130,3,27,1,1
72,179,4,27,0,1
73,256,4,27,0,1
74,45,4,27,0,1
75,201,2,28,1,1
76,162,2,29,1,1
77,122,4,30,1,1
78,247,1,30,1,1
79,111,1,32,1,1
80,50,2,32,1,1
81,177,3,32,1,1
82,173,4,32,0,1
83,91,3,32,0,1
84,221,2,32,0,1
85,280,2,33,1,1
86,274,4,33,1,1
87,36,4,34,1,1
88,65,3,34,1,1
89,7,2,34,0,1
90,169,1,34,1,1
