id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,267,4,1,1,1
2,273,4,1,1,1
3,9,2,1,1,1
4,137,1,1,0,1
5,239,3,1,0,1
6,69,1,2,1,1
7,233,3,2,1,1
8,227,3,2,1,1
9,175,2,2,1,1
10,1,4,2,1,1
11,105,4,2,1,1
12,254,4,3,1,1
13,190,1,3,1,1
14,106,1,3,1,1
15,176,3,3,1,1
16,68,3,3,0,1
17,158,4,3,0,1
18,269,3,3,1,1
19,238,2,4,0,1
20,80,3,4,0,1
21,190,4,4,0,1
22,100,3,4,1,1
23,273,3,4,0,1
24,24,2,4,1,1
25,69,3,4,1,1
26,228,2,5,0,1
27,24,3,5,0,1
28,148,4,5,0,1
29,222,4,5,1,1
30,204,4,5,1,1
31,39,4,5,0,1
32,120,4,5,0,1
33,96,1,5,1,1
34,134,1,6,1,1
35,164,1,6,1,1
36,41,2,6,1,1
37,251,1,6,0,1
38,177,2,6,1,1
39,46,2,7,1,1
40,158,3,7,0,1
41,259,4,7,1,1
42,217,2,7,1,1
43,190,2,7,0,1
44,129,4,7,0,1
45,73,2,8,0,1
46,159,1,8,1,1
47,70,3,8,0,1
48,89,4,8,0,1
49,252,2,8,1,1
50,248,3,9,0,1
51,222,3,9,0,1
52,258,2,9,1,1
53,50,2,9,1,1
54,143,4,9,0,1
55,173,1,9,1,1
56,251,2,9,0,1
57,182,2,9,0,1
58,106,3,9,1,1
59,208,4,10,0,1
60,229,2,10,0,1
61,167,2,10,1,1
62,24,3,10,1,1
63,255,2,10,1,1
64,16,4,11,0,1
65,148,2,11,0,1
66,34,2,11,0,1
67,106,2,11,1,1
68,225,1,11,0,1
69,68,1,11,0,1
70,243,1,11,1,1
71,195,4,11,0,1
72,103,1,11,1,1
73,70,4,12,1,1
74,71,3,12,1,1
75,214,4,12,1,1
76,14,4,12,1,1
77,192,1,13,1,1
78,174,2,13,0,1
79,208,4,13,0,1
80,274,3,14,0,1
81,108,4,14,1,1
82,73,2,14,1,1
83,244,1,14,0,1
84,223,3,14,0,1
85,127,1,14,1,1
86,26,3,15,0,1
87,158,3,15,0,1
88,53,3,15,0,1
89,148,3,15,0,1
90,98,2,15,0,1
91,87,1,15,0,1
92,200,2,15,0,1
93,141,1,15,1,1
94,216,3,15,0,1
95,58,4,16,0,1
96,190,1,16,1,1
97,15,1,16,1,1
98,222,4,16,0,1
99,190,1,17,0,1
100,264,1,17,0,1
101,26,4,17,0,1
102,255,1,18,1,1
103,143,4,18,0,1
104,171,1,18,1,1
105,88,2,18,1,1
106,22,3,18,1,1
107,234,3,18,1,1
108,40,3,18,1,1
109,104,3,19,1,1
110,174,2,19,1,1
111,278,1,19,0,1
112,144,4,19,0,1
113,274,1,19,0,1
114,63,3,19,1,1
115,110,4,19,0,1
116,196,1,20,1,1
117,19,4,20,1,1
118,208,1,20,1,1
119,117,4,20,1,1
120,224,4,20,1,1
121,105,1,20,0,1
122,90,3,21,0,1
123,276,4,21,1,1
124,200,2,21,0,1
125,115,4,21,0,1
126,28,3,21,0,1
127,203,4,21,1,1
128,179,4,22,1,1
129,21,1,22,1,1
130,34,2,22,0,1
131,272,3,22,1,1
132,138,2,22,1,1
133,7,4,23,0,1
134,16,3,23,1,1
135,40,3,23,0,1
136,248,2,23,1,1
137,129,2,23,1,1
138,155,4,23,0,1
139,139,2,24,0,1
140,19,4,24,1,1
141,250,1,24,0,1
142,80,4,24,1,1
143,76,1,25,0,1
144,166,4,25,0,1
145,133,4,25,1,1
146,103,3,25,1,1
147,181,1,25,1,1
148,259,1,25,1,1
149,170,3,25,0,1
150,80,4,26,1,1
151,58,1,26,1,1
152,123,4,26,1,1
153,8,4,26,1,1
154,242,2,26,0,1
155,168,3,26,1,1
156,58,2,27,1,1
157,146,1,27,1,1
158,15,4,27,0,1
159,239,3,27,0,1
160,125,2,28,1,1
161,153,3,28,0,1
162,158,2,28,0,1
163,189,1,28,1,1
164,104,1,29,1,1
165,22,2,29,0,1
166,127,2,29,0,1
167,14,2,29,0,1
168,204,2,29,1,1
169,11,1,29,1,1
170,268,2,30,1,1
171,208,3,30,1,1
172,261,1,30,0,1
173,143,3,30,0,1
174,67,2,30,0,1
175,72,2,30,0,1
176,279,1,30,1,1
177,272,1,30,1,1
178,100,3,31,1,1
179,211,2,31,1,1
180,31,3,31,1,1
181,166,4,31,1,1
182,119,3,31,0,1
183,205,3,32,1,1
184,73,4,32,0,1
185,27,4,32,0,1
186,125,3,32,1,1
187,177,4,32,1,1
188,37,1,33,0,1
189,127,2,33,0,1
190,182,4,33,1,1
191,230,4,33,1,1
192,86,2,33,0,1
193,111,3,33,0,1
194,243,2,33,0,1
195,197,2,34,0,1
196,68,1,34,0,1
197,212,2,34,0,1
198,82,1,35,1,1
199,78,2,35,0,1
200,2,2,35,0,1
