id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,188,4,1,1,1
2,140,3,1,1,1
3,62,3,2,1,1
4,160,3,2,1,1
5,34,1,2,0,1
6,186,2,2,1,1
7,168,3,3,0,1
8,16,3,3,0,1
9,16,2,4,0,1
10,43,4,5,0,1
11,6,4,5,0,1
12,121,4,5,0,1
13,231,2,5,0,1
14,173,3,6,1,1
15,146,4,7,0,1
16,242,4,7,0,1
17,28,3,9,1,1
18,255,1,10,1,1
19,31,3,10,1,1
20,144,1,10,1,1
21,41,2,11,1,1
22,157,3,11,1,1
23,2,4,11,1,1
24,213,4,11,0,1
25,235,2,11,0,1
26,257,4,12,0,1
27,276,2,12,0,1
28,142,4,13,1,1
29,76,4,13,0,1
30,29,4,13,0,1
31,141,2,13,1,1
32,164,2,14,0,1
33,214,1,15,1,1
34,24,4,16,1,1
35,185,4,16,1,1
36,145,4,17,1,1
37,48,3,17,0,1
38,263,3,18,0,1
39,165,1,18,1,1
40,123,4,18,1,1
41,264,2,20,1,1
42,183,1,20,1,1
43,126,4,20,1,1
44,233,4,20,1,1
45,150,4,21,0,1
46,155,2,21,0,1
47,190,3,21,0,1
48,103,3,22,1,1
49,68,1,23,1,1
50,162,2,23,1,1
51,243,2,24,1,1
52,114,3,24,0,1
53,32,2,24,1,1
54,125,4,25,1,1
55,85,4,26,0,1
56,112,2,26,1,1
57,232,2,26,1,1
58,279,3,26,0,1
59,110,4,27,1,1
60,101,3,28,1,1
61,40,3,28,0,1
62,73,2,28,0,1
63,25,2,29,0,1
64,120,3,29,1,1
65,72,4,29,1,1
66,84,3,30,0,1
67,119,1,31,1,1
68,34,3,31,1,1
69,138,2,31,1,1
70,196,2,31,1,1
71,69,1,32,0,1
72,220,4,32,0,1
73,21,2,33,1,1
74,110,1,33,0,1
75,1,2,33,0,1
76,62,2,34,0,1
77,1,3,35,1,1
78,53,3,35,0,1
79,40,2,35,1,1
80,75,2,35,0,1
