id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,267,2,1,1,1
2,206,3,1,1,1
3,172,2,1,0,1
4,156,4,1,1,1
5,63,1,1,1,1
6,244,3,1,1,1
7,141,2,1,1,1
8,118,1,2,0,1
9,217,3,2,0,1
10,194,2,2,0,1
11,275,4,2,0,1
12,167,1,3,1,1
13,44,3,3,1,1
14,37,3,3,1,1
15,48,1,3,1,1
16,19,4,3,1,1
17,104,4,3,0,1
18,200,4,3,1,1
19,107,4,3,1,1
20,10,3,3,1,1
21,2,4,4,1,1
22,184,3,4,0,1
23,210,1,4,1,1
24,19,1,5,0,1
25,95,4,5,1,1
26,139,2,5,1,1
27,87,2,5,1,1
28,186,1,5,0,1
29,223,1,5,1,1
30,276,2,5,0,1
31,255,4,5,0,1
32,179,4,6,0,1
33,160,4,6,0,1
34,276,3,6,0,1
35,16,2,6,1,1
36,24,3,7,1,1
37,269,3,7,0,1
38,113,4,7,1,1
39,190,1,7,1,1
40,278,1,7,0,1
41,274,2,7,0,1
42,235,2,8,1,1
43,69,4,8,0,1
44,116,3,8,0,1
45,103,1,8,0,1
46,219,3,8,1,1
47,9,3,8,1,1
48,224,2,9,0,1
49,10,4,9,0,1
50,6,4,9,0,1
51,124,3,9,0,1
52,232,3,9,1,1
53,219,1,9,0,1
54,263,4,10,0,1
55,57,1,10,0,1
56,240,3,10,1,1
57,71,3,10,1,1
58,17,2,10,0,1
59,272,4,11,0,1
60,19,3,11,1,1
61,64,4,11,1,1
62,10,3,11,0,1
63,36,4,12,0,1
64,190,4,12,0,1
65,8,3,12,1,1
66,236,3,12,1,1
67,78,3,12,0,1
68,119,4,13,1,1
69,183,2,13,0,1
70,257,3,13,0,1
71,81,1,13,1,1
72,267,4,13,0,1
73,215,1,13,0,1
74,25,1,14,0,1
75,50,2,14,1,1
76,53,2,14,0,1
77,28,1,14,0,1
78,252,1,14,1,1
79,14,4,14,0,1
80,255,3,15,0,1
81,35,2,15,1,1
82,99,1,15,0,1
83,65,4,15,1,1
84,155,3,15,0,1
85,158,3,15,1,1
86,83,1,15,1,1
87,217,2,16,0,1
88,4,4,16,0,1
89,75,1,16,1,1
90,259,4,16,1,1
91,232,4,16,0,1
92,7,1,16,1,1
93,265,1,16,1,1
94,109,1,16,1,1
95,141,2,16,1,1
96,199,4,16,0,1
97,155,2,17,1,1
98,275,2,17,1,1
99,149,1,17,1,1
100,178,3,17,0,1
101,93,3,17,1,1
102,271,3,17,1,1
103,249,1,18,0,1
104,30,4,18,0,1
105,173,2,18,0,1
106,244,1,19,0,1
107,165,2,19,1,1
108,213,4,19,0,1
109,208,4,19,1,1
110,35,1,19,1,1
111,179,4,20,1,1
112,253,4,20,0,1
113,93,3,20,0,1
114,136,2,20,1,1
115,64,2,21,1,1
116,214,2,21,1,1
117,113,1,21,0,1
118,266,4,21,1,1
119,170,2,21,0,1
120,98,4,21,1,1
121,59,3,22,0,1
122,22,3,22,0,1
123,163,3,22,1,1
124,74,2,22,1,1
125,162,3,22,0,1
126,11,4,22,0,1
127,246,4,22,1,1
128,48,4,22,1,1
129,202,1,23,0,1
130,34,4,23,1,1
131,134,2,24,0,1
132,208,1,24,1,1
133,149,1,24,0,1
134,176,2,24,1,1
135,265,1,24,1,1
136,67,3,24,0,1
137,173,4,24,0,1
138,204,4,24,1,1
139,239,3,25,0,1
140,188,4,25,0,1
141,270,1,25,1,1
142,1,3,25,0,1
143,23,1,25,1,1
144,157,4,25,0,1
145,93,2,25,1,1
146,166,4,25,0,1
147,34,3,25,0,1
148,163,2,26,1,1
149,243,1,26,1,1
150,37,2,26,0,1
151,101,2,26,0,1
152,25,3,26,0,1
153,51,2,26,1,1
154,168,4,26,0,1
155,260,1,27,1,1
156,206,2,27,0,1
157,2,1,27,1,1
158,126,2,27,1,1
159,153,2,27,1,1
160,101,1,28,0,1
161,7,3,28,1,1
162,187,3,28,1,1
163,188,4,28,1,1
164,105,2,28,1,1
165,120,3,28,1,1
166,147,3,28,1,1
167,15,2,29,0,1
168,65,2,29,0,1
169,119,3,29,0,1
170,40,1,30,0,1
171,276,4,30,0,1
172,238,3,31,1,1
173,259,1,31,0,1
174,243,4,31,1,1
175,110,2,31,1,1
176,106,4,32,0,1
177,8,4,32,0,1
178,216,2,32,1,1
179,98,3,32,1,1
180,55,1,32,0,1
181,190,1,32,1,1
182,59,2,32,1,1
183,31,4,32,1,1
184,264,2,33,1,1
185,239,3,33,1,1
186,240,2,33,0,1
187,35,4,33,0,1
188,64,4,33,1,1
189,233,2,33,1,1
190,226,1,34,1,1
191,78,1,34,0,1
192,87,2,34,1,1
193,106,2,34,0,1
194,116,4,34,0,1
195,19,3,35,0,1
196,265,3,35,1,1
197,220,1,35,0,1
198,181,2,35,0,1
199,270,4,35,1,1
200,36,3,35,0,1
