id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,142,2,2,1,1
2,12,2,2,1,1
3,175,3,3,1,1
4,109,3,3,1,1
5,87,1,4,1,1
6,93,2,5,0,1
7,261,1,7,1,1
8,131,2,7,1,1
9,1,2,8,0,1
10,203,1,8,0,1
11,112,1,8,0,1
12,7,2,9,0,1
13,179,2,10,1,1
14,124,1,11,1,1
15,166,3,12,1,1
16,173,1,12,1,1
17,128,4,13,1,1
18,14,1,13,0,1
19,201,2,13,0,1
20,208,3,14,1,1
21,114,3,15,1,1
22,15,2,16,0,1
23,266,4,17,0,1
24,246,4,18,0,1
25,232,1,21,0,1
26,126,1,21,0,1
27,246,2,21,1,1
28,240,1,22,0,1
29,181,1,22,0,1
30,142,1,23,1,1
31,22,1,24,1,1
32,102,1,24,0,1
33,65,3,24,0,1
34,241,2,25,0,1
35,177,3,25,0,1
36,205,4,26,0,1
37,44,4,27,0,1
38,265,1,27,0,1
39,113,4,29,1,1
40,171,2,29,1,1
41,222,4,29,1,1
42,193,4,30,1,1
43,1,2,30,0,1
44,141,4,31,1,1
45,275,4,31,1,1
46,2,3,31,0,1
47,12,2,31,1,1
48,29,3,32,0,1
49,169,4,32,1,1
50,13,2,33,0,1
51,118,1,33,1,1
52,100,1,34,0,1
53,195,4,34,0,1
54,101,3,34,0,1
55,90,4,34,0,1
56,187,3,34,1,1
57,164,3,35,0,1
58,68,1,35,0,1
59,105,4,35,1,1
60,57,3,35,0,1
