id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,219,3,1,1,1
2,47,3,1,1,1
3,139,3,2,0,1
4,73,1,2,1,1
5,173,4,2,0,1
6,128,3,3,0,1
7,72,4,3,0,1
8,150,3,4,0,1
9,26,1,4,0,1
10,157,1,4,0,1
11,237,1,4,0,1
12,201,3,4,0,1
13,151,1,5,0,1
14,188,1,5,1,1
15,240,1,5,1,1
16,153,4,5,1,1
17,252,4,5,1,1
18,156,1,6,0,1
19,240,3,6,0,1
20,126,2,6,0,1
21,45,2,6,1,1
22,67,2,8,1,1
23,171,1,8,0,1
24,121,1,8,0,1
25,171,2,9,0,1
26,67,2,9,0,1
27,260,2,9,0,1
28,195,3,9,1,1
29,190,3,10,1,1
30,110,3,10,0,1
31,181,2,10,1,1
32,126,3,11,1,1
33,278,3,12,1,1
34,27,3,12,0,1
35,131,4,12,1,1
36,195,4,13,0,1
37,263,4,13,1,1
38,177,2,14,1,1
39,173,3,14,0,1
40,181,4,15,0,1
41,43,3,15,0,1
42,69,4,15,1,1
43,155,2,16,0,1
44,68,2,17,0,1
45,141,3,17,0,1
46,225,4,19,1,1
47,186,1,19,0,1
48,11,2,19,1,1
49,59,1,20,1,1
50,113,1,20,0,1
51,258,2,21,1,1
52,170,2,21,1,1
53,61,4,21,1,1
54,98,2,22,1,1
55,75,3,22,0,1
56,108,3,22,1,1
57,244,4,22,1,1
58,156,4,23,0,1
59,91,1,24,0,1
60,181,3,24,0,1
61,171,4,25,1,1
62,25,2,26,1,1
63,103,2,27,0,1
64,263,2,27,0,1
65,257,2,27,1,1
66,74,2,28,0,1
67,75,2,29,1,1
68,218,2,29,0,1
69,112,1,29,1,1
70,246,2,29,1,1
71,127,2,30,0,1
72,139,2,30,1,1
73,104,1,30,1,1
74,107,2,31,1,1
75,128,4,31,1,1
76,200,3,31,1,1
77,205,1,32,0,1
78,94,2,32,0,1
79,131,4,33,1,1
80,106,3,33,0,1
