id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,220,2,1,1,1
2,259,4,2,1,1
3,158,4,2,1,1
4,128,2,4,0,1
5,222,4,4,0,1
6,79,1,4,0,1
7,275,4,4,1,1
8,273,4,4,1,1
9,148,2,4,1,1
10,251,1,5,1,1
11,66,1,5,0,1
12,134,1,5,0,1
13,252,3,5,0,1
14,184,2,5,1,1
15,120,3,5,1,1
16,240,4,6,1,1
17,111,1,6,0,1
18,132,1,7,1,1
19,126,2,7,0,1
20,91,1,7,1,1
21,242,1,7,0,1
22,244,2,7,1,1
23,95,1,7,0,1
24,262,1,7,1,1
25,87,2,8,1,1
26,260,4,8,0,1
27,46,4,8,1,1
28,264,3,8,0,1
29,246,3,9,0,1
30,143,1,10,1,1
31,6,1,10,0,1
32,218,1,12,1,1
33,101,4,12,1,1
34,236,3,12,1,1
35,122,4,13,0,1
36,170,2,13,0,1
37,105,4,13,1,1
38,202,3,14,1,1
39,89,1,14,0,1
40,264,4,14,0,1
41,238,1,15,0,1
42,217,2,15,0,1
43,84,2,16,1,1
44,244,4,16,0,1
45,105,1,16,1,1
46,222,3,16,1,1
47,229,4,17,1,1
48,279,3,17,1,1
49,13,4,18,0,1
50,67,3,18,0,1
51,120,4,18,0,1
52,238,2,19,0,1
53,108,4,19,1,1
54,35,3,19,0,1
55,257,4,20,1,1
56,51,4,20,1,1
57,165,4,20,1,1
58,228,2,21,1,1
59,73,3,21,0,1
60,277,3,22,1,1
61,124,3,22,0,1
62,63,1,22,1,1
63,52,3,22,1,1
64,193,2,22,0,1
65,246,4,23,1,1
66,215,3,23,0,1
67,73,1,23,1,1
68,276,1,24,0,1
69,13,3,24,1,1
70,96,1,24,1,1
71,187,2,24,0,1
72,16,3,25,0,1
73,16,3,26,0,1
74,159,2,27,1,1
75,182,4,27,1,1
76,67,2,28,1,1
77,175,1,28,0,1
78,149,3,29,1,1
79,144,3,29,1,1
80,197,1,30,0,1
81,105,3,30,1,1
82,171,1,30,0,1
83,86,4,30,0,1
84,27,4,31,0,1
85,185,3,31,0,1
86,8,4,31,0,1
87,108,1,32,1,1
88,21,1,32,1,1
89,82,1,32,1,1
90,60,3,32,1,1
91,203,2,33,0,1
92,197,3,33,1,1
93,199,3,33,1,1
94,101,2,33,0,1
95,154,4,34,0,1
96,100,4,34,1,1
97,264,3,35,0,1
98,125,1,35,1,1
99,31,1,35,1,1
100,240,3,35,0,1
