id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,166,1,1,1,1
2,55,2,1,1,1
3,196,4,2,0,1
4,167,4,4,1,1
5,130,4,4,1,1
6,68,1,5,1,1
7,116,3,7,1,1
8,215,1,7,0,1
9,10,3,7,1,1
10,169,4,7,1,1
11,23,4,8,0,1
12,117,3,9,1,1
13,276,2,10,1,1
14,236,4,10,1,1
15,15,1,11,1,1
16,203,2,11,0,1
17,33,1,12,0,1
18,136,2,12,1,1
19,242,1,12,1,1
20,5,4,13,1,1
21,229,1,13,0,1
22,218,4,13,0,1
23,55,1,14,1,1
24,255,1,14,1,1
25,192,1,15,1,1
26,248,4,15,1,1
27,200,3,17,0,1
28,136,4,19,1,1
29,233,4,19,1,1
30,26,4,20,0,1
31,8,4,20,0,1
32,95,4,21,0,1
33,136,2,21,0,1
34,64,1,22,0,1
35,155,3,22,0,1
36,191,2,24,1,1
37,234,2,25,1,1
38,251,4,26,0,1
39,123,1,28,0,1
40,112,2,28,1,1
41,280,1,28,1,1
42,87,1,29,0,1
43,125,3,29,1,1
44,271,4,30,0,1
45,130,2,31,0,1
46,139,1,31,0,1
47,7,4,32,0,1
48,54,3,34,1,1
49,251,4,34,0,1
50,110,4,35,0,1
