id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,207,4,1,0,1
2,43,1,1,0,1
3,24,4,2,0,1
4,14,2,2,0,1
5,23,1,2,0,1
6,60,4,3,0,1
7,109,2,3,0,1
8,81,3,3,0,1
9,42,1,4,0,1
10,177,3,4,1,1
11,32,4,4,1,1
12,204,2,4,0,1
13,246,3,4,0,1
14,125,4,5,1,1
15,114,1,5,0,1
16,116,4,5,1,1
17,247,2,6,0,1
18,148,3,7,1,1
19,36,2,8,1,1
20,60,3,8,0,1
21,48,3,9,0,1
22,100,1,10,1,1
23,102,3,10,0,1
24,154,1,10,1,1
25,37,4,10,0,1
26,199,3,11,0,1
27,100,4,11,1,1
28,182,4,12,1,1
29,120,4,13,1,1
30,212,3,13,0,1
31,69,4,15,1,1
32,53,2,15,0,1
33,43,4,16,1,1
34,277,4,16,0,1
35,271,4,16,0,1
36,259,1,17,0,1
37,127,3,18,1,1
38,57,2,18,0,1
39,106,1,19,1,1
40,208,4,19,1,1
41,251,4,19,1,1
42,241,1,20,0,1
43,272,3,20,1,1
44,43,2,20,0,1
45,35,4,21,0,1
46,55,1,21,1,1
47,72,3,21,0,1
48,202,2,21,1,1
49,62,2,21,0,1
50,168,4,22,0,1
51,49,1,23,0,1
52,161,3,23,0,1
53,129,4,24,0,1
54,247,3,24,1,1
55,2,1,25,0,1
56,103,2,25,1,1
57,46,4,25,0,1
58,22,2,26,0,1
59,252,3,26,0,1
60,119,3,26,1,1
61,154,1,27,0,1
62,25,4,27,0,1
63,165,1,28,1,1
64,114,4,28,0,1
65,172,2,29,0,1
66,12,4,29,1,1
67,14,2,29,0,1
68,127,4,29,1,1
69,230,4,30,0,1
70,195,1,30,1,1
71,153,3,30,1,1
72,56,1,30,0,1
73,179,2,31,0,1
74,13,3,31,0,1
75,201,3,31,0,1
76,119,4,32,1,1
77,144,3,32,1,1
78,254,4,32,1,1
79,208,2,32,1,1
80,266,2,32,1,1
81,213,4,33,1,1
82,123,1,34,0,1
83,128,3,34,0,1
84,143,2,34,0,1
85,65,4,34,0,1
86,124,3,35,1,1
87,41,2,35,1,1
88,146,4,35,1,1
89,112,3,35,1,1
90,16,3,35,0,1
