id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,65,1,1,1,1
2,145,1,1,0,1
3,72,1,1,0,1
4,5,1,1,0,1
5,270,4,1,0,1
6,248,1,1,1,1
7,263,2,1,0,1
8,231,4,1,0,1
9,104,3,1,0,1
10,26,1,2,1,1
11,205,4,2,0,1
12,190,4,2,1,1
13,121,3,2,0,1
14,40,1,2,1,1
15,85,1,2,1,1
16,187,1,2,0,1
17,138,3,2,1,1
18,200,4,2,0,1
19,182,3,3,0,1
20,19,2,3,0,1
21,277,3,3,1,1
22,51,1,3,1,1
23,128,3,3,1,1
24,155,2,3,0,1
25,180,3,3,1,1
26,222,2,3,1,1
27,212,1,3,1,1
28,81,1,3,0,1
29,49,3,3,0,1
30,236,4,4,0,1
31,183,2,4,0,1
32,170,1,4,1,1
33,133,1,4,1,1
34,169,4,4,0,1
35,105,1,4,1,1
36,238,4,4,1,1
37,135,2,5,0,1
38,129,4,5,0,1
39,84,2,5,0,1
40,154,3,5,1,1
41,159,4,5,1,1
42,40,4,5,0,1
43,198,4,5,0,1
44,55,3,5,1,1
45,77,4,5,1,1
46,190,4,5,0,1
47,52,3,5,1,1
48,114,1,5,1,1
49,56,1,5,1,1
50,39,3,6,1,1
51,228,1,6,0,1
52,92,4,6,0,1
53,134,4,6,1,1
54,19,4,6,1,1
55,23,2,6,0,1
56,87,3,6,1,1
57,86,4,6,1,1
58,278,2,6,0,1
59,184,2,7,1,1
60,118,3,7,0,1
61,232,4,7,0,1
62,243,3,7,0,1
63,152,2,7,0,1
64,93,4,7,1,1
65,149,4,7,1,1
66,69,1,7,0,1
67,101,3,7,0,1
68,231,1,7,0,1
69,234,1,7,0,1
70,21,3,8,1,1
71,264,1,8,0,1
72,5,1,8,0,1
73,22,4,8,1,1
74,209,3,8,0,1
75,103,3,8,0,1
76,58,4,8,1,1
77,229,4,8,0,1
78,234,4,8,1,1
79,210,4,8,0,1
80,98,2,9,0,1
81,270,2,9,0,1
82,91,2,9,1,1
83,157,1,9,0,1
84,62,2,10,1,1
85,164,3,10,1,1
86,89,2,10,0,1
87,196,3,10,0,1
88,20,1,10,1,1
89,26,3,10,0,1
90,51,4,10,1,1
91,53,1,10,1,1
92,43,4,10,1,1
93,74,3,10,1,1
94,50,4,10,0,1
95,10,4,10,1,1
96,20,1,11,0,1
97,7,2,11,0,1
98,171,2,11,0,1
99,76,1,11,1,1
100,130,4,11,0,1
101,49,2,11,0,1
102,223,2,11,0,1
103,6,4,11,0,1
104,140,2,11,0,1
105,249,2,11,1,1
106,203,4,11,0,1
107,210,3,11,1,1
108,103,3,12,0,1
109,269,4,12,1,1
110,99,4,12,0,1
111,242,2,12,0,1
112,203,1,12,0,1
113,119,4,13,0,1
114,144,1,13,1,1
115,94,4,13,0,1
116,32,4,13,1,1
117,218,4,13,1,1
118,131,3,13,1,1
119,40,3,13,1,1
120,137,2,14,0,1
121,254,2,14,0,1
122,123,1,14,1,1
123,183,2,14,0,1
124,128,4,14,0,1
125,32,1,14,0,1
126,96,1,14,0,1
127,82,2,14,1,1
128,2,4,15,0,1
129,47,3,15,1,1
130,244,2,15,0,1
131,204,4,15,1,1
132,20,4,15,0,1
133,42,3,15,1,1
134,258,3,15,0,1
135,241,3,15,1,1
136,89,2,15,1,1
137,130,4,16,0,1
138,201,1,16,1,1
139,120,4,16,1,1
140,149,2,16,0,1
141,263,1,16,1,1
142,137,3,16,1,1
143,224,3,16,0,1
144,207,3,17,0,1
145,45,4,17,1,1
146,221,1,17,0,1
147,4,4,17,0,1
148,200,4,17,1,1
149,136,4,17,1,1
150,93,3,17,0,1
151,212,3,18,0,1
152,198,2,18,1,1
153,124,2,19,1,1
154,230,4,19,0,1
155,227,1,19,1,1
156,278,2,19,0,1
157,139,1,19,0,1
158,46,4,19,0,1
159,161,3,19,0,1
160,249,4,19,1,1
161,79,2,19,0,1
162,96,4,19,0,1
163,90,3,19,1,1
164,196,4,19,1,1
165,188,3,19,1,1
166,79,3,20,1,1
167,242,1,20,1,1
168,24,4,20,1,1
169,19,1,20,1,1
170,272,2,21,1,1
171,175,1,21,0,1
172,215,3,21,0,1
173,41,3,21,1,1
174,87,3,21,1,1
175,1,4,22,0,1
176,157,2,22,0,1
177,257,4,22,0,1
178,124,2,22,1,1
179,97,1,22,1,1
180,142,1,22,0,1
181,25,1,22,1,1
182,214,3,23,1,1
183,109,3,23,1,1
184,42,1,23,1,1
185,107,3,23,1,1
186,76,2,23,0,1
187,83,3,23,0,1
188,4,2,23,0,1
189,66,2,23,0,1
190,126,1,23,1,1
191,39,2,23,1,1
192,102,3,23,0,1
193,127,1,24,1,1
194,147,1,24,1,1
195,154,1,24,1,1
196,93,1,24,1,1
197,61,3,25,1,1
198,42,3,25,1,1
199,156,4,25,0,1
200,92,2,25,0,1
201,181,3,25,1,1
202,218,2,25,1,1
203,223,3,25,1,1
204,187,4,25,1,1
205,77,3,25,1,1
206,142,4,25,1,1
207,149,1,25,0,1
208,130,2,25,0,1
209,39,3,25,0,1
210,96,3,26,0,1
211,242,3,26,0,1
212,69,4,26,1,1
213,52,2,26,0,1
214,146,3,26,1,1
215,106,1,26,1,1
216,237,2,27,1,1
217,198,3,27,0,1
218,191,2,27,0,1
219,86,2,27,1,1
220,4,1,27,1,1
221,89,2,27,0,1
222,206,4,27,0,1
223,61,3,27,0,1
224,260,1,27,0,1
225,5,2,27,1,1
226,228,4,28,1,1
227,55,3,28,0,1
228,71,1,28,1,1
229,125,3,28,0,1
230,161,3,28,0,1
231,164,2,28,1,1
232,265,2,28,0,1
233,130,3,28,0,1
234,170,4,28,0,1
235,168,1,28,0,1
236,173,2,29,0,1
237,105,2,29,0,1
238,194,4,29,1,1
239,85,3,29,0,1
240,279,3,29,1,1
241,212,1,30,0,1
242,142,2,30,0,1
243,171,1,30,1,1
244,112,3,30,0,1
245,55,4,30,1,1
246,139,1,30,1,1
247,129,3,30,1,1
248,39,3,30,1,1
249,128,1,30,0,1
250,131,4,30,1,1
251,12,3,30,1,1
252,25,1,30,0,1
253,86,3,30,1,1
254,266,3,30,0,1
255,174,2,31,1,1
256,211,2,31,1,1
257,77,4,31,1,1
258,148,4,31,1,1
259,7,2,31,0,1
260,227,2,31,0,1
261,67,3,31,0,1
262,179,4,31,1,1
263,172,4,31,1,1
264,44,2,31,0,1
265,205,3,31,1,1
266,93,4,32,1,1
267,66,4,32,0,1
268,198,4,32,0,1
269,91,2,32,0,1
270,143,1,32,1,1
271,119,1,32,1,1
272,219,1,32,0,1
273,149,4,32,1,1
274,257,4,33,1,1
275,39,4,33,0,1
276,251,4,33,0,1
277,77,3,33,0,1
278,261,3,33,1,1
279,18,1,33,1,1
280,151,1,33,0,1
281,4,3,34,1,1
282,40,1,34,1,1
283,238,1,34,0,1
284,177,4,34,1,1
285,230,2,34,0,1
286,193,4,34,1,1
287,39,1,34,1,1
288,183,1,34,0,1
289,127,4,34,0,1
290,251,4,34,0,1
291,239,1,34,0,1
292,198,3,35,1,1
293,180,1,35,1,1
294,72,3,35,1,1
295,195,3,35,0,1
296,204,3,35,0,1
297,211,4,35,1,1
298,109,4,35,0,1
299,18,1,35,1,1
300,191,1,35,0,1
