id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,32,1,1,1,1
2,121,4,1,0,1
3,80,3,1,1,1
4,241,2,1,0,1
5,19,2,1,0,1
6,169,4,1,0,1
7,95,3,1,0,1
8,74,4,1,1,1
9,156,1,1,1,1
10,36,2,1,1,1
11,37,4,1,0,1
12,252,4,1,1,1
13,90,2,1,1,1
14,56,3,2,1,1
15,20,3,2,0,1
16,254,1,2,0,1
17,266,1,2,1,1
18,100,1,2,1,1
19,27,1,2,0,1
20,245,4,2,1,1
21,105,1,2,1,1
22,44,2,2,0,1
23,174,3,2,0,1
24,11,2,2,1,1
25,19,3,3,1,1
26,151,2,3,1,1
27,256,3,3,0,1
28,47,2,3,0,1
29,35,3,3,1,1
30,4,1,3,0,1
31,214,4,4,0,1
32,202,2,4,0,1
33,238,4,4,1,1
34,70,2,4,1,1
35,170,4,4,0,1
36,14,2,4,0,1
37,31,3,4,1,1
38,96,1,4,0,1
39,129,3,4,0,1
40,22,1,4,0,1
41,185,3,4,0,1
42,142,3,4,0,1
43,139,1,4,1,1
44,264,4,5,1,1
45,37,1,5,0,1
46,181,2,5,1,1
47,235,2,5,0,1
48,96,3,5,0,1
49,19,1,5,0,1
50,4,1,5,0,1
51,2,1,5,1,1
52,80,2,5,1,1
53,59,2,5,1,1
54,82,2,5,1,1
55,161,3,5,0,1
56,158,4,6,1,1
57,61,4,6,1,1
58,109,2,6,1,1
59,94,4,6,0,1
60,206,1,6,0,1
61,102,3,6,1,1
62,116,3,6,0,1
63,157,2,6,0,1
64,160,3,6,0,1
65,8,1,6,0,1
66,25,3,6,1,1
67,135,2,6,0,1
68,247,1,6,0,1
69,67,3,6,0,1
70,174,3,6,0,1
71,18,1,6,1,1
72,5,2,6,1,1
73,137,2,6,0,1
74,171,2,6,1,1
75,103,3,6,1,1
76,107,1,7,0,1
77,104,4,7,0,1
78,210,4,7,1,1
79,170,2,7,1,1
80,67,3,7,0,1
81,255,2,7,0,1
82,105,1,7,1,1
83,102,2,7,1,1
84,93,2,8,1,1
85,253,1,8,1,1
86,130,4,8,1,1
87,141,3,8,0,1
88,220,3,8,0,1
